0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:41 +0530] "GET /api/measures/search?projectKeys=Hello%2CVishnu-Kiran&metricKeys=alert_status%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAy"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /js/4.bbaaf935.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA0"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/components/show?component=Hello HTTP/1.1" 200 268 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA2"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/navigation/component?componentKey=Hello HTTP/1.1" 200 757 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA1"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA5"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/ce/component?componentKey=Hello HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA3"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/measures/component?additionalFields=metrics%2Cperiods&componentKey=Hello&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA4"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/languages/list HTTP/1.1" 200 214 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA6"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA8"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/project_links/search?projectKey=Hello HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA+"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/rules/search?qprofile=AV7sBKlFlP7aqdqFZ05u&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA9"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/project_analyses/search?project=Hello&ps=3 HTTP/1.1" 200 357 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA7"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:49 +0530] "GET /api/measures/search_history?component=Hello&metrics=sqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Cbugs%2Ccode_smells%2Cvulnerabilities&ps=1000 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAA/"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:54 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABA"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:55 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABB"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:55 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABD"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:55 +0530] "GET /api/measures/search?projectKeys=Hello%2CVishnu-Kiran&metricKeys=alert_status%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABC"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:21:01 +0530] "GET /api/components/show?component=Hello HTTP/1.1" 200 268 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABF"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:21:01 +0530] "GET /api/navigation/component?componentKey=Hello HTTP/1.1" 200 757 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABE"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:21:01 +0530] "GET /api/ce/component?componentKey=Hello HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=Hello" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAABG"
